Block Number,Transaction Hash
17575,6f4e436ebe9e841519775d801b53d67f17589277d869c8fcbc19e86bda704713
46272,6f644c3d47f51a3778f9bd129091ce184633f9e07a2669ee9947739af15dcc13
45450,6f6cf50e6ae80cfb5b7fae47ed1aa79d739f90e20eec9e37391dc9bc9259be3f
39448,6f72f46da974165d8759d6cdd4708c810203a31bc1eface34df18750b442f42b
35680,6fce945df602b81232167129199267dd65479b4cede61397fcad629a510d9859
41425,6fdd3d5538347065432ba816437d92e39e6082816e73ce456fcd06379ad192f4
12740,6feb3bff735b4ed9acc6be5291d312fc8816a936804b827ab54c6e37f5f042b0
32321,6ff673041f5151fd3ee6e5efb4f36fc95c8c2f33af8c4d37fc8a7f3bf8ae0313
36219,700790a27c53fae2eb2826539dc25b00d8f4856564efae4948768235f95b27b0
19093,7018d5a1966d4ea20a5a48282fe73fb585aa32eaf5f41877e66eccfbd5b7d7e7
39999,7026d51f1c971c2c4a69bc93f11b9be3bd07d2ebc8e94a5851846c007b02921c
18946,706274065c11c455e91142099c943f01af4290d3dd8790e645f1440c4206e718
18898,707598a555d99466a502e3ba513a0247101f5f82e698ac84e6ddfe8451fd57ff
35977,70a89f551ef9627491a6145225410ad7e91813406ed298efeaa517f70bb20aec
40523,70c5a63bc68ee9933e05124a004b0154f038255d3277dce5a05633e9e7776347
13022,70e62be745ddf7942344231aea5ebae297e15d99b2e2add900ff60cf912a8073
37017,71207c2671895082ff6e454b7312ea6d3b7ff9258068036cafe9f965137b90b9
35854,7186dd6cb31ccfd47cb4d252bfdbe1128809a224d56f02e3e2db2b07e0904dd1
32107,7199f4ecb67c32f230e3962935e03db7a9bf688ecddce9a236f6252ba762c82e
44640,71afed4ad7ca734bb0591b9db424e810c4a3de03e1a2a70f92b56bd7740b409b
36919,71b6073927e8ed1d1751ec810d439d20b492bc3b3c9bb5d0d18c32c0aa644167
41674,71bff48215d51e1440c22fb0280b8710c9b6d2c83eab5bb2a5579efe879679e7
16749,71d054dab929e7b9de00bb2eb798ed31f076a15dde2c266ab2bd9b8a8cc51204
27442,71e7a10270e35b4e75b44feb9d637e6f8b82c63c356d593318ce8d90c056c34c
12921,71f04e3d798693cf9a14792a607c8bfb2e069d238a5565cd236e36de4793248f
20836,72094d7e208fe3fdb4968f4ad23d57f624f860b3dec1295e7e7abb439591810e
43762,720deb0709e46fbe5d30c6c8d91a639afd78997bb5738c762ac9785b8080741c
40876,720e2179e0f2f18090fb215b9346da18f2255e88dac74e631d9778abfeba80eb
31633,72193b4d9f0343769af48de391186a37f995872708e7aabf3a3a14e62088f61c
41809,721deef356c1115537d517ed9df03ea12c3c934a75798804e9d9c1d52f884638
11870,721f1f0c1ddc8c3da2cb33fda87fb2b5dd206e48dc79cfb2e27b6868982afee3
12422,7267087aa8f5b589bf62b8719c7ad64ca3456acef127945081874c58b1e6ff56
13359,72683bad41c738e2933e149231ae46572423fc0ffbea15210671964ffdb2b872
13327,7278ac79bf5c00bf477ed3351e7a0c2b77e3f48b25326f4d489ee13615dfe2fa
41215,72850b5f14731f45b1cc0fe3e6e597a85a508a9670d72793cf9200b9eb619fc3
32307,7285a78982d163238349b286a45c0b6ed3d8eade57dfa92b1f3da40ae537a17b
18860,728b6f991f4a35f1a8649718adf33b718b61e0e76ac8394fce10d0de6bda7359
36013,728e1b73770ae84b2260e5238adcdf8c1542e4ae65150988ca574b5b843a62ac
41806,728e577961ee5dfeda7a1ad545e46ca2ba7f69e2a20d824c9f7c93b0fb71c1a8
19980,72aba9169332dd64602261d41dae1864e71dce2282ee0a1cefa30d9142caa9b9
10865,72b0226a2a73410bd4ba791629bd7bd76063092f10a8b9913c5121d790fba084
47805,72dc71cbe7cb0e4f0d33edf4259f5ac1f9b56ffd32459c7a9b4a3447eed3659f
46209,7342627dee02ac2b1f766f2d3334f6b3f30d8141dc4ceb7d106e7d6dcb4000b4
39221,73475a229ce9f99b1c01588e248058cb9fd410f3501d8696e236781d7d1ab755
43916,739e5fdde8ccaac7b0362d112a2413a3338b4caacc3d6f6076810b1dee688616
33384,73b180212b632b348e5dcee4a9648a14f669e3def91fc2381477e35c049585ea
11976,73b1d8277a6bb7588944dccd33d1598ac67215eb44624986e8669d2b270af9b2
41559,73b1faa1be6481d4e1c1e449c5bc009025307b732fc985d4a2d005f18ce2ef7c
11979,73cffcfa6f869204d71884fb6bf3ebb1e0c997c0259c6f89a96db20c375aa4b1
18670,74105b62796b056dc5b5f0ec01f1dc2ba48b98f70f57297a70ca76e3f5ecd633
32278,7443422a98fee5912c45e427ea6c6654c6139956c45854b886daecb8347e512b
42274,74adf1892ac9624fb65ae3d9c6765cbe8a7ae31f3715af0f6f870d9f33abbf24
39107,74b5faa35ec6d8553e178b11d5da21efcab4f3a3519ed7a9fc48d58a12c8ca4a
11906,74b86913a2e0114f3f9f024e8ce46eceb65d7df13a9bea5ad815403d74c5cdb1
19031,74db1849d1aeafd1d624437b5e6fd4854b7986802eb7757d6e955ce0230e4eee
19884,74e587ee470a46445f060ae965aca91fa0c387a8d07af2693861b0a83af6a2dd
17928,753bf60c8a336b2cc0afe43dd9a3599aa9438800d54e71a03615759028131043
19213,75521a7e36c7509e179a3f9f209a112d01a41fe98da5382552f40aa9ea879ff9
41520,755fe27d52bbcf70a6291780b02ce7b07eceb237b010d254f2d62154e46a6384
18890,7578a6dd838faa45c1be202bd705987e4ac6feda6dd0f91aed148ae40ade1134
49410,7592df86666b3d5f55724db01afd2d546ac87189a947e5f6a68f7ce22e43d5e6
40881,7596bd1d27ebb1ecba3f21a1d1cbe06352bc5d84bbdc271571a5278d708aacd9
21484,75c0995bcbaf91ffb1e9949994a395b26cc30b16e5b97fd303e5ae615065c03a
40179,75c423c7db78dfc5641062449bd2453d2841a9ea73389798a13a8a7691629e61
16196,76013bb189810017d800b148ea4e11d03b4e1f894bd4db0a08164fa18dd20e6a
13578,76078db7e94ce34c377f14bf7a0e539399b5603656f0b8a50672075a4dad2849
20009,760d26d86d5ff2d1cee9e739976c8318aff13cf0452c369add0a9441dd59af77
47656,764476ba7b2bf2c6ea05379d7d3b1790144e41168713e21e459e149c575e61e1
12759,76540bbfb2deb8c86115e716084760437a2a60cee7ebd3d830a7055425ecceb7
17609,7664a768eb14da0e4cd71b867910ee9c56c68499dd42492fd60d01b1cfd554de
15901,768c10ab8dcab22d69ee24aa46fbb9de46fa0523067f55ba689d275891ca1aa6
30587,769d3fca498b6d025365f3ac96268bbd68fb98ff5436397b9847c5f6b144b553
14035,769e1e26118c172c4ef74566373caf802ed8fc90df77ee9174be12ac6fefb658
20008,76b18ac0130ab6483ebca1a2c33167b07e2ba7a309c56d9edbb635af8bbcb9d7
35979,76b54a25f599aeaae2401574b5953eb92c3e7c958ed4dc52e56ecbf7c5ea6a9f
11966,76c36b707775506c98d99a71eb5e78c1d6aabac5012144c05f07872cf63a2122
42080,76c6465332aefc9261e1202bba2d7d66b00c346b79abb5e5f5872048cdb020a3
36419,76f9a8447fd3500a4703bd32f326a0cd1d283dcf25529dbcdf1cb10ef8f80227
37043,770217a047b3a210dd3e7597c40a8fc2506d40ef27e2e8994ab8e2b61be95fb4
41893,77137d59bc051a9179d762a212e05b9c6cec27b1c34117f22588b5d5ee337bc9
33303,7722cb297253195b9b4e01c4ca14564b4852884543c4a390c4a843375fd29036
20855,772d91de68d1b6ad5ffaa2e3749d7d3eca8babf7dcf3df1d2534981cf9d3e7fb
32240,7730f83e6f400a857a2ccd58cda2150d0009723952ed780170150d47b7c52cec
40227,7739fc93237fd5b852d9e5ca666d78775eed49ca1395be7ffdab3ddc12422783
12741,7765d86d747de75e1f5f7f07c0eb2e1b4f3846d3d4f06dab127ec00f7bf02451
44707,77722262effc834c172d71139b3788ca5dcb4745a4c0e650001261e0b061c8c9
12050,779d30fa54abd4feccf22c98755a0dc5e33704e33e30578d2d0f67a1237d1b81
12444,77b7df5a0b3802350334a8dc121f10261fb313e6f96e4eb5b533c09e801c4f8f
10423,77cfc495512db2fb97e90f4f72d04047f17d35b040013b5e10c86e97bc7fea3e
16464,77dc2dfa74a976fd3f64965f58afdce9fc19486a4d1d45553064b44ef5279940
13258,77f647afd515488341ccc915d73735c5a379ce7d73d852328a618a9cdc4bce7b
32309,78127c83000cdfcc556f85ffa2f7682eb7e9f0b28a84d3a25edb7acf6ddb9261
10613,781ccf4576c8a601307619f0a9c910633bf75e05e624a0fad32314299b1e863a
40367,783debcf8ae73cb3d4f34ed9ed9c7be187e3b06dd79c06c519647fcc3b5ae55b
11962,784ee2a8e6206c2e31acf9e88e1fdf6ca7a0f05ec6876d795b4bcb72af3663c6
33382,788290bd4eab3e233e1eacbf731db2134a10e9bbed1d5a4ef206c851d2c31bc8
18426,78862eeb2113abea4c4238cfb541c5f7ab7a8e907327663809eebbe53db3b7f9
31384,78c499ee4bd686193f2beace8a351238366b97608d66770a808334880dd52549
18943,78c8b15e7603887317254dca74d9d865c802cd60b1082402b96e0f764428bdeb
18962,7902194743dce65b7cd6c28ba72974155ecf5477cf8b5f73ab10978a027394a0
16799,79362c66b30164128c788745c1076449b52e8a9abb45a1a8ae5b714c398bdb54
42393,794e52be4317b3125f03783825834ef2eb2a33092f0090132b7a654b1716505e
19422,7994e275af2b556e55b3873e42cbb03a6d4a590174c5efa05600f81d10b3ea8a
13932,79d70329b2e7cc69b39b4319ce72293d12c47260d36d5e119817783bf427a6af
13743,7a50de72aa8265c87c53862e7cf208a49b98872df6444863da89018a2d387cb0
15117,7a63a5052fa81564adfe80f47dd3c92ee67ed0ea250964aa72066a1c081a51ea
38916,7ab0127b9e64edbf25dcf270c5b36919ff7e5aeb5fcc28f270c56a91b7b62da9
36593,7ae457093562520c0cb81af9c55736b33bc32adf1ed91b389c1c72f115350f0f
36429,7af3ec8259bbd1e7957ff0667418452ccd193b86cc66ef78549858a3e5f199ab
43909,7b2c23d75f00fb783e0fd9ec3e9330e6d22acafdacc55bcba0d57de6f9d4a4d2
39986,7b75dd049339371ff7d461b79db620dcc5f1001df6a706a5111d029f2a556dc2
12287,7b875c5713cf5bf9b11ca68716ae4b9ffca9cbaab07883285256f0660bff1c70
12214,7b903a485ef74970a0c48927131117b27895b4f99f37bb096be40021d8c2cd0e
32510,7ba0cdb6faefab4e5abcd5611f0f40f5ec00beec8f3113641987e34453057f6a
40591,7ba1711b1a39bf01b904ac965fbe37b80ed1aebe0bb6d9a7a5948a8fbbc9fb6e
40927,7bcba56854ef7df88b4fd26221eef641729948b3825dae581f059f7da2d834d4
14208,7bccd63e2987466e1c97a09c143d9ea8bdf708025c9ecc76e0cbce11a35306c4
43178,7be976187bef18ed2b863c08179f2742422bbfc8249d9524578bce5cd05ddba7
38431,7bf80c1285b6805e641711618a340a6d5ea03c039ca9c28fddcf04c50c5e4e0a
36157,7bfad9bc2796e8bad98d3570675d8fb60ffebddda959d7d81460cfacf5b4ac1f
43905,7c045eadc813e51d095618c950e1107128c544b19c284046a23fa59bee6a1ca4
18553,7c49400a81b09c0306afe4f932c6fa2cf9cab4789bb0b2d17f298dd57dcb7832
40854,7c7cb5019020b511104875102bbc3599b3ca81a7e81a40c979cce84c3b891746
26549,7d1abd39ad969af7b48f5751ad096e56a078a1214b793458d40be5c15c6fe0c3
42205,7d205e667bb44b5116b4b782dfea031fdca5f4c73fcb29b89b9a9f27163d14b1
43967,7d343205fa5907332a2f688813b0f4c286a3b324e68f9e052ae253b33ec3dcfa
42907,7d3a8a7f5e161a601a0ab4d436a5fe2278aa729f6610b5c791d62a00837e6897
43578,7d667ccc24216c57e2cbc25de029a1e4a935cb271d9ed273d56eae2bff88964c
41763,7d74de5e6e57f3c10b55b86eacd505284141d773313203b601406cf71d68c4cf
11867,7d9e9b6547ba745d37a225fa502a71601927585db00f2ac5c81b18cffcf1d6a7
15498,7e13aca02966d01fd2289ebd53d9e842256f52fd0c93bbd79b31c14977f2fa98
19474,7e2fc07cfbaac70cd09eb8cd0ee7ae77cc657f4e540c2cdd139b03757683da8c
44643,7e5ee1869e13816c5742174eab70219245887ca16fa09f757d410396074abc59
34732,7e80aab1dccf039f75b04e16807f91d79c13cbc56e8a149b665b35bc881b7dbb
41840,7e8a76aeaaaab638d6b3ac6f5c6812257c9a4abe1ef2e819858741fc9dda151a
12521,7e9550f63848497a9a847ef89ae33d0176f9b2a700226815c947a6d7e664fccb
12131,7eb94a08d4e97b4c6144ab357df88cb67b06c93c0087bf3ed6cb49d0317dd0e5
40138,7ebab4c14f75a0363b54fc0f8a222a171d5119832591e62bc494599536008378
40970,7ee6cb926545f4620128c6583b15ada18d724e8bd4040a2ccbd5e99231e5eb9c
13780,7eef2ce9f2ed47f88f2dec93a04689368dfd77ec61b4c0f827e0043c5830bd68
20657,7f02ac5d54dca5d012a2dd35d4e59e19ecf699bf523a8646f63711ae5f84b525
20143,7f038f31915003b024835410bb4b461f60f54adc529e9bb32814083d3e3326c9
13660,7f095550ecd6bf335b5d88246902650ee47114dbcf18bf20f05cdf81663d480b
19881,7f4bba1f91345c0adb5a906cf79427a30137fb66856c14c1ce840c7b3e9cdfbe
12326,7f6c0b89051db27a623f5b23bf04e0ae7ca61b0fdc230d4541d3889aae3fc549
47751,7f7439e7eb8723f96b76b35d1ac85dd30a4c0ca652aa49d32c619aff5f4d5923
41907,7faabe67643301e1cff6a21c322ae9bfaa8d3962625596ff39e1384f9de3007f
12688,7facd7fa5e1e107a163187ef73118a2c392daa77bd801b88b0104598f8de420c
15220,7fbaa6c209ea55fb6c27e5bbd7ae69f99b3a5f6c2ff9c311a7bba209555159b1
41205,80083279e3c8c13e650832585e0333eedf111a65e3f8e12b6c544bd6004cbf46
32419,801919e304b715780b455cbc3a68afa71f9a6be790343e52618576ff5ed623be
39793,80244464732f8fceaddef80373437b00ac72fccd7b311673a6d08ef9d1768707
12144,804bcf167fd9760f291354aa9ff1cb0c7730523a7c9d512f299211c051d8b0d4
43919,807eb39e873e299e18d6caf3ec63a56438942d06d9914446b715818536354b1b
32377,80a0dea4495a2c44883e5235342b24659c3c57007f213e8a85a9dbfa55237626
43417,80ae2dfe423139a589eab2b626f225ecb10355cb3f5aac2ba3dedf375500a7b3
33699,80dae87a9f469aa5c3b33d2939bc92496b05479ac48515a8bbd8e8e6ceb1be0c
40209,8116bd8fd5f117e3f5c64076cf3bdd1c74ae13f842e5000b54b7363673079ead
13120,81364449f17ccf9656ea001abc3c198080c32622df673fe824957bdd5ecfbc88
22697,816669db94e5e5981f06cea3c9d135b7b7fb15bc3eb8a611dadb47edca5166a8
33694,817678b7848a32ed2108caf9f3f8f37f5e90bd09663b73e55f03fc4480069842
41107,817b22dfdf0554a4a33ea50f22bed738124f341c73aaf5e222bee8c78280194f
47680,81991ead5f6f64eb9a0f4b414b85cb9936dae1f7831c66ce639ff088f699122b
40417,81b4207c46c0f0026ff1169387812e1024c38f9beed63ebb288d44ae13bf084a
35550,81bd3f92d1dc8a94104540979f907289c252e64540fd387c188c9a49979f8472
12637,81f19d7d3ef1f7ade86ae67896b1426a4571bb5160b4fbf2faf1e6575eb4d382
40361,820419fe060acac80f8d9aaf844df89460f547f1506f3d9246c0184ca8f17514
40394,823513523f258d390d9f8b9fd1e4c3f153da7a661210c62fc3a3182f63ad6042
18715,824d12718fed6428dc257de511f31c3bb807b297238d243f1350e400821dddf5
20346,82559a1b67bc0326a07932de285b46bbfc0a99ec36d0a04331f3bcf0732f4dca
39222,825af9b0a6a1bde4d0e094fc865e8f25d50e54b3f4a0ee080cd4b4eb900bdf4a
37449,8275ae257964b0916098317586faf40d6b4f304505d95f15e6bb798e52a78ebb
36457,82855691664710deeee227342589fdd8a4bafd3108f6aede4893567301e6b30c
13934,82a4a70d29cff2b4456c55473003f6d770d756651fa5ec633950de767cbf36d1
32506,82e6a96894c39a3f4f15814f552b5d4665b133dc5b518aca13e5051b88dd07e5
40909,83063b4c292b60e36f9fe9e05f0988407ed25c980fba393a80223fe49357e147
14967,8327ba229c075e4dfa60f6d33dcc1b2b768ed9613f748d077fa614a119ee3fb1
33241,832b1ad38f58b5e57ed930f12d43026170c336ecf7237172b6d8c826d0757ab1
45441,8333c77f48c01c340d5cc825fd18d4642207414eabaaadd2025db9899a30b206
12076,8387f22352d22d7cb69c876c86b1da88c16c7ba524fd857839401d38ba1dadf8
15645,839aa27ec92efafce7282d6564d42a759973e08c5aa5727f7ae5a85aea22f904
49915,83fe27612b96508bf7d9da82235a66b5c3dde14ddc0bd1f9f3db5687c411074e
12803,84175d6059868870519cc85d97c3d8004b5aed3a9b70d3a3dd3dab17c3962b67
32307,8420fd1e19121db8471816970d4b751fb6663e9bfbf16892391a715c6682df64
47089,842e3f894bacfee4e0e180dd4c0d2709220a44bc57c19fc95160038622255df9
30808,843d9fc9a5e710c567760e40a24b51782cb3eb1b0b6a09ee6152b1db20f158b1
49883,844299900f41b94545d9bb7643c615489c786d4cfdd437d780490e5e3df67808
13115,848c94ce79e6333ec05847dfe9ebf13c69adaa6d9a382abf7f73ebdb19f92301
41556,84bec66c258439ae761e689a9e9bde368debe7890f1aa76e585158aae5a9472b
35831,84f95927c924ce439dd63f6fe2ae5fe2db28dd76953f2f2b612150282bc27679
43955,85024c67dc7a3ae4913eb17faee04e2eaa66430bb8a4a449b8300b7713962f27
32242,8509d38e74c7664a6c23ca36d98d790676f28c98357c7286ac458755285c528e
12138,85162f731bc0873c57133c304d9e372b2318965507779f426206dd64b0bfe517
28932,851a2db123d082e33ea54664243a4bc719fad5889871ccd8fcbe7749bd1519ca
20301,851ac504133ea36ecf2edfaae95d4a57c2c3ea28fdef716977b32438d8952c57
16780,851eab86cea7be7c24b70d0a1eeda7b0f271b200baadf433a474e163f59c5d98
13017,853e674b06b67b28c8e8b734544f20cdb61d20350c5d88e19dfd415376c53716
40391,858d47dd04cbfe6193a5ac4295d3c6a6f661a16c598ce11ce3e1776a031ba7fd
13855,85931a689e73740278c83b2bae254c9f5175abbbc0bdd99cb8eef01fc233c25d
40283,85b20eec101f3025f16dfe1c63355fe1c7004d9ae6ec043ca9dddff713975def
41421,85dd83a59f9a0bcef3a1d674978b41a37901b5a5ad7fa354b5e2e7c4b0427021
42424,8604512232a77345d79f2b229c2ed2810457c2030403d0e04625360298159f71
29139,86172dd8efe5f9fb098954cacae5ad81837da205dcec0e042c53d1cd123031f8
36211,864de397060f70e000b0e9e7339aac4637605cd455ecefa2b072dbabd8881250
20853,8663e84cf152d86aa6a047f907f02d996c4dd54bf131e4e6dde4c40ad283cc08
11957,8671d9d6a785973d488c04f699cd1a27ddae0253b3b012a9dd72f452aab70858
47652,868af130c7987b0dceed96dd72f380da311d86aca7e4e56fd338c3025dbe60e1
35945,86de10eae74bebed85c5c48971a7c6a4422e7c5498bdffd548fd34d974dbbffe
12563,8702dae9a4a69802ed1e1d140d6b8e6e3742d3e94cbf31b9e5c8e29a4003e969
33791,871ee9fc2f80c009ebb8750f9fa7fec864ea611f8f6598abc67cd33cc57fd11d
45009,8738b42579ce1997b53a0144472e90528247316f613af11f1a7a71828a421763
39837,87408644df92933a9c44d9a0276b6441f7cefdf8450a712cacdf8d5c3c33f97d
40288,8782b24e7572fe9316aac23568cc22447f0ccc953837806f219e3e6770ac62ba
48132,87a19efcd3a5750d720775503b160c10bb2fba0162e460e57c223f4c9efa6e3f
35845,87af16147f1b178770c145957b5f176315769042be8ff41abf08e0bada70c5ed
15494,87bccd8b39e427d70cccc1453b45c04102528233e23f328203d2105171f0a28b
42969,87ce38340e78228b4d07901e830310bdf54d6ec9f36ae1ea9c1b14609ab31115
18476,87ef4ad84dd15515d55e303407a9252f3dfb10d2282311190a528123e6f915fa
41086,87f369ef610ee23c16c26471005bde7376af4691bb01195f90c0da37510da408
12290,87f723faf26c531024bbd337f86da6db507d71b557f393848506eebd8989f222
48289,880cf4bfe4f797a56e6ccca163f53576ab91c5a71eeb426694340e477fe4b463
35584,88328a100f4375917226160b0313c500a1584a3de571ed52ce514b9e337258df
45448,8863a87f6dff066e3b5553572079299b601e0b9a4d16c44129067850038fc13f
36591,88731f8d8dde0253b98f16e8c66e8269497b7925a3fe3aca1f0025c10fb14cb2
41846,8884281873abe4455b80e6bcee945af494f0cf34065511d1f73cc13adb87d79a
42389,88931e3cf62638da4afa5992d3220a3089597a61fb77a47e328e56a02cdfe91b
43653,88933366ff269b13197e91ef1aea3ef52591e2848811a24c2ec29036d64469af
23595,88b1279c4f79f86e57ac641cbe85e2e07f2ac9106727f3843c7955d3ac3e6b51
49508,88b29f4c263ee5e9ddc775e69dcd06d39ccf29acc9ba10127fafb25ac8c754ce
27239,88bde33b2b9bdd449857746f07e3bd7025ede74305b19e4486644a0da9309c27
35773,88c48765e606e0d82fc58dfa216f160cbfc1ca7f523dbac7efb0b921fefc9010
22065,88ce052b3c6f3827f5e011e22cf53b4f25fb91438ad2ba74ceb259102db484b7
40557,88d5994a9b8ea5edf08f79461da6a234872461ef4fd0e4e35655697bb637b139
42398,8911b40d1623fbb4f2b174fdc484ddc85477c0e45acf680da74e79c48f1eb6af
11893,892c6d90177a0cc8aa7788db773587b867f4efa6f8ef669b86c5ecd9290f91f8
25560,893c9e4c4496e4a9d1d9e5f8bb7555be10b4407c8cb3f891bf8f6663b0cb12a8
14117,8962519d3ae8c4df23868837f8bfe7ff9d2655f6dd82d111967f81ce27a3ff61
12065,897c06c95220350b7e2477e0689707aa2b21ebf4e50fc9a249805944bf97636b
35752,8992442823b698c78975511dac3b583d966f3fa0b1429f6625e1ca6b71046bb0
47644,8a2592cddbe14018bd9dc3cb261db0d56822a1c6d551d80e4b9a42a2ec2299d6
47660,8a295ea7bbc4e3293819256ac5a489d9e44bd15e7c2cd423a67843562c5e38a8
22989,8a69ed375a608e2d3d66098f57bdbcc0d140b953cf5eded234ebe13b95a9d5a1
40633,8a75d2ee3653602407feba400480b6e3024f6aedc93d3bf5d874751d22b6eb38
32312,8ab0c182073ccf7057c1c4e65f8eb5a7bb0fa7c185b0d7ebd4539ade8772424f
13339,8aba019f69e95fb75c1ef7cd1b7854512ea27637c903cd614a5fc4da0922b3c3
16820,8af88a2629431a042aeb13ecb89959e10a05b72ec354b6e00322bcac9eea7bcd
35892,8b53394f77f1d1c098de9b177b1150c9bd05ed81fbe38e87143e817e4af5812b
13256,8b6077545e0d3749d0e574bd1b9a61b62aebc1d31e89f89a12d9bdd1e09ccecb
12044,8b6ff9e018d7ae3abca15ccc1bbd4f7b134ffa99bbf5e55da0aa3a06838b0790
42923,8b757055eb198c8b744b110e42ab661760dcd821470968d334c58f3ac77c5ac4
41899,8b9bdb80981751fe6f0bbc2f5bb0d3845f9fe33e707e5f492d9b5ade9115f74b
44308,8bb20aadda6b6529e189ae24e9c0d0f282d694fc5bd7f8ec1a56b054bb32fa84
40934,8bc457f5e38e4fb8d5077622734998469787603f48956c82df710d12550abf85
49922,8bd270589962b7106669d15ad6c87d7bc68f5f380321c82f614865193f8c6f12
13177,8be8d32cc971a2855a57b0480dd122fdcf2f8df88497ee5828e647d595eba560
11930,8c2e42246f83da1ed4fa7e7e18d0eff2e72fa4b6eb04b861e88213faf4dc2e9b
26355,8c354d215016847733fece66260e18526764ddbd6e6237eb3f651b469755d623
40999,8c35fed58f5083647e7124e11b31c03d0079649273f97da773198a4e03602f92
17494,8c4418ae1881000d0e68c5683f81d3d5e9464b5371c21ad47bef796fb6d9d98d
46460,8c5bdbd8db9d87b3f1e76ec622e9180dab77bffe9ca564a5d5c92270135858b6
31383,8c6d250810d2a2976590fc19b7b60873a40b4660d9f833a9248a1d14d8838683
49890,8c722b3de05799b9899081dd5dcdfdd971ddb70031624c554b7613fed5abd908
18721,8cab28b13cd4bc8681cfbfae1c289eaee419ab71cd83cff9cb2eee1e4dea7bef
41877,8ce5f20580cf5c3dc4fb1cf3c084639c649983e4041f6fa3ea2c1a49ced7c671
41140,8cf0cb209d882019e897b78379cc76835fde4a325adf627b61b6f9efbbfae079
39961,8d595795049278640b0ff5c07d48c73a7d0f5ab0272df7d510471242d7c9581d
18494,8d63887830480e6e82ca8bc8741be97a68542c3ca258d7057f7cb25022b2d95d
45254,8d6bd20537480aabfadbb87544f7e4dda98358a7276da8822f01cd5d124ee797
22458,8d7eaf6b7733d422365dc495f53d1b5f66fcce2cc1c688c3d746344bba850d4f
18461,8d891f8b4852c8c6d500189e19ef22ccfcd43cd6ec71b03d08b6f8c23649e212
40385,8da3ff5a50fe5e59692005107a2240943e50792daf99f977578a0b8e774cf9ce
40853,8da69c36a76ea114547c6920e879f8d6fee67fc6aea44edd4085d93ba79563b7
12023,8dc38e988b5e9cc8e9ebf4e26d2e43416059fb010a118de96fba9087ab4c85f6
14662,8df584791c440b5aa516438f5ba91636bf74257ad92686644f7a22b7f84c869c
19428,8e13dacf086cbaa5dc84a483b0a37a2110e129d5268c74b49f6858626d478a8d
43954,8e384e024cc4e2ba4d080f87290eb99dc9c883fd12118640adb5eb22aebd1275
40161,8e615bfcbc6afc141f68de3b42c4bbd83e30bddc9bda74a86a628a4e1f64d45c
29382,8e6f37a365fc34c0866277f6c0733c72426d030e408ef01829ddd98ac08ff35c
23438,8e8d49b54c9b9c50c4c724cefb40e76b6187347591b521eb972e9e22503fb25d
40955,8ec1b62d99d1a82a71cd181ad8c27493d7e78921cb41cf14eb33cb14d53e1692
33435,8ec8d69091e810f45565a32d6c137aa240c53d77c4708e77438d45d0886d76bd
40727,8f0f3c45ad02b292dfbda309691dab0863434cf3fdf127f172fafc56074a8af1
36403,8f2d4919f54300f3cb7ca89e0f33f7176235d278db23f82625bb2a47b85d4bee
32310,8f55e49a7ac64a1092ebb1cda7aac3e8a92850e7b321626b67a9acc8a8da27b9
41152,8f63e712a3c4d345e0dec4c7afe3e852f062315728e6c906064a3dc25f444fe7
12045,8f907dc6e5925bfbf09647c487fb74df467bfc815c685859d02c6b3daab05053
22674,8fd460a84c96759a7dc0e061ec9c029f432d9e190e39ee2faa98dfa83664c5e2
30359,8fdc70528916b46f7ff5deecc2492ec9923a2c9fa06e930cd8c443df8b7963f7
21969,8ffa354c80dbeadd6eb92fa39986f5b691f84bc891cedd2c86d69974faa4d34b
46861,9021e019c18d28a2ea9d99a0da2c36c7e8e346096343111c7dcb4ead8bb37ce8
12219,902ba8df35ce3552347c06ef6520c8a63f130aae012817f233322ca7297d81fc
17251,909982fcb1daa04524404fe7ce1b0a15a782919349dc69cc61824589c8cf39fc
41164,90c0162a62fc812568e61d4d1d655e507b53786a2b4b4f5b7b9a2143edbf1f6f
41670,90c06a603fea4f1d4891605d9d4bf2d7d74a333ee09ea9b4417370ec7c0e1511
43947,90e75b7e24c7237d2749c789cdcd0eb8de81c8ca60a2cde5063f54794866d415
12783,90ff10a86f3a55189c702209c3051f8281a1803ed69c70675a00069b7628365a
40228,9126287268caa861666bce39edec60e0380c893fb9d8060b71b7e71f354390a8
40893,914fbe15947b8e58f46907935f834154a03a4e56e9b3c7854935aac50eb46ba7
43968,91754922fcfea1052bc1072f8f54ba1b66b3ae47e9044e011a296c78234d7ad9
41199,917ddaa1c765553f7d81fe603c810cbff28f1967905cbbb24f4f53ba864cff7d
40433,917f9a87afaa0fa234008289ce4fc4735995540713bcbf1847629ab0f97e2225
19477,919ccdfea1626d8628334a19c557d5d7884efc0b06eb8b2bbc6dd5a497472b16
40902,91a91b243fa37d8f4f29a1451065a5c95d79c7d1b805d68f9af7f91d56b7db0e
12019,91abe48b67a5a534d2d0106d0ecb386b8dd82738887504cea5234c8080d3f8b9
26789,9239c332504a4e5940dc1332997c665058a2e79d54a780af324faafc6592c857
42233,924d00eee3eb6947a2d4f2723d577fe3e635f443b30bbf30fcc469172a853144
47058,9267fac718e4daa0cb0a8896bc90f610598021f20d4308f336845d46a7ad5be0
